"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2019","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2013","2013",152429,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2014","2014",155366,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2015","2015",158941,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2016","2016",162975,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2017","2017",167954,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2018","2018",172339,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17420","The Hills Shire (A)","A","Annual","2019","2019",177969,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2001","2001",73980,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2002","2002",75711,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2003","2003",77868,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2004","2004",79555,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2005","2005",80382,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2006","2006",81531,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2007","2007",83060,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2008","2008",84842,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2009","2009",86539,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2010","2010",87722,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2011","2011",88437,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2012","2012",89266,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2013","2013",90226,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2014","2014",91139,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2015","2015",92261,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2016","2016",93742,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2017","2017",94909,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2018","2018",96018,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17550","Tweed (A)","A","Annual","2019","2019",97001,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2001","2001",13430,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2002","2002",13415,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2003","2003",13335,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2004","2004",13235,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2005","2005",13281,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2006","2006",13333,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2007","2007",13374,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2008","2008",13599,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2009","2009",13801,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2010","2010",13983,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2011","2011",14206,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2012","2012",14388,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2013","2013",14514,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2014","2014",14508,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2015","2015",14412,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2016","2016",14344,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2017","2017",14274,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2018","2018",14208,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17620","Upper Hunter Shire (A)","A","Annual","2019","2019",14180,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2001","2001",7210,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2002","2002",7203,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2003","2003",7195,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2004","2004",7192,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2005","2005",7185,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2006","2006",7209,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2007","2007",7229,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2008","2008",7276,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2009","2009",7333,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2010","2010",7379,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2011","2011",7422,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2012","2012",7571,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2013","2013",7594,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2014","2014",7722,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2015","2015",7804,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2016","2016",7853,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2017","2017",7914,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2018","2018",7954,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17640","Upper Lachlan Shire (A)","A","Annual","2019","2019",8059,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2001","2001",6052,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2002","2002",6002,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2003","2003",5912,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2004","2004",5885,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2005","2005",5888,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2006","2006",5894,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2007","2007",5930,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2008","2008",5996,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2009","2009",6129,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2010","2010",6198,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2011","2011",6241,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2012","2012",6244,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2013","2013",6253,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2014","2014",6238,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2015","2015",6194,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2016","2016",6147,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2017","2017",6106,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2018","2018",6057,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17650","Uralla (A)","A","Annual","2019","2019",6012,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2001","2001",56280,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2002","2002",56718,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2003","2003",56897,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2004","2004",57211,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2005","2005",57761,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2006","2006",58518,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2007","2007",59493,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2008","2008",60329,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2009","2009",61061,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2010","2010",61503,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2011","2011",61781,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2012","2012",62104,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","17750","Wagga Wagga (C)","A","Annual","2013","2013",62416,,
